,percent_known,mean
2559971,"[0.22923076923076924, 0, 0.252, 0.2, 0.2832624113475178, 0.19888888888888892, 0.19544642857142858, 0.254, 0.21009615384615385, 0.24325842696629213, 0.21428571428571427, 0.25, 0, 0.13043478260869565, 0.2361904761904762, 0.17564102564102563, 0.33, 0.2613207547169812, 0.09090909090909091, 0.3333333333333333, 0.1875, 0.23204545454545455, 0.3179518072289157, 0.3333333333333333, 0.25, 0.23385245901639348, 0.2234615384615385, 0.21449275362318843, 0.3333333333333333, 0.32766666666666666, 0.22433962264150945, 0.07692307692307693, 0.25, 0.125, 0.21565217391304348, 0.22136363636363637, 0.3333333333333333, 0.17454545454545453, 0, 0.3333333333333333, 0.5, 0.15384615384615385, 0.248, 0.16666666666666666, 0.18511627906976744, 0.18, 0.3333333333333333, 0.25, 0.32666666666666666, 0, 0.198625, 0.24857142857142858, 0.2876315789473684, 0.29433333333333334, 0.23076923076923078, 0.3369491525423729, 0.21444444444444447, 0.267, 0.25, 0.31000000000000005, 0, 0.3333333333333333, 0.31314285714285717, 0.5, 0.2751098901098902, 0.28285714285714286, 0, 0.3333333333333333, 0, 0.32666666666666666, 0.07142857142857142, 0.11625, 0.14274193548387096, 0.16960526315789473, 0.2658426966292135, 0.30943396226415093, 0.25, 0.11764705882352941, 0.23529411764705882, 0.18181818181818182, 0.16666666666666666, 0.3844444444444444, 0, 0.35863636363636364, 0.2857142857142857, 0.18181818181818182, 0.4, 0.125, 0.16666666666666666]",0.2244025968722658
2559973,"[0.10344827586206896, 0.17103448275862068, 0.3464705882352941, 0.1440322580645161, 0.25799999999999995, 0.264, 0.24416666666666664, 0.25, 0.201875, 0.21322033898305084, 0.29752212389380533, 0.3333333333333333, 0.292872340425532, 0.27426229508196726, 0.2569565217391304, 0.2592857142857143, 0.14285714285714285, 0.24290697674418604, 0.18518518518518517, 0.24769230769230768, 0.3272222222222222, 0, 0, 0.1724137931034483, 0.2334375, 0.2618987341772152, 0.5, 0.24558823529411763, 0, 0.32966666666666666, 0.24818181818181823, 0.23454545454545453, 0.2769811320754717, 0.2262121212121212, 0.185, 0.2977, 0.32666666666666666, 0.3333333333333333, 0.19822222222222222, 0.37963636363636366, 0.3061157024793389, 0.2218867924528302, 0.24833333333333332, 0, 0.3078947368421053, 0.27645569620253163, 0.13333333333333333, 0.21428571428571427, 0.3333333333333333, 0.22882352941176468, 0.3303448275862069, 0.21922077922077926, 0, 0.27849056603773586, 0.24261538461538462, 0.26222222222222225, 0, 0.2546341463414634, 0, 0.13333333333333333, 0.1935483870967742, 0.08589285714285713, 0.2857142857142857, 0.22724137931034485, 0.16666666666666666, 0.2637837837837838, 0.1419047619047619, 0.25, 0.3333333333333333, 0.6, 0.3038211382113821, 0, 0.14214285714285715, 0.11416666666666668, 0, 0.3237931034482759, 0.18988636363636366, 0.17411764705882352, 0, 0.25, 0.2325]",0.21945264786783003
2559975,"[0, 0.1, 0.25, 0.31666666666666665, 0.25, 0, 0.394, 0.5, 0.29309859154929574, 0.19223880597014925, 0.3333333333333333, 0.2839759036144579, 0.2402469135802469, 0.25542857142857145, 0.27999999999999997, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333, 0, 0.17616822429906542, 0.3333333333333333, 0.22400000000000003, 0, 0.125, 0, 0.3038461538461539, 0.16333333333333333, 0.19760000000000003, 0.30729729729729727, 0.28583333333333333, 0.3038461538461539, 0.14650000000000002, 0, 0.06666666666666667, 0.35840000000000005, 0.34823529411764703, 0.23000000000000004, 0.19733333333333333, 0.2571428571428572, 0.181734693877551, 0.21533333333333332, 0.19266666666666668, 0.13545454545454547, 0.3053846153846154, 0.23878378378378382, 0.2, 0.2838095238095238, 0.2871844660194175, 0.32727272727272727, 0.23488636363636364, 0.3556, 0.31318181818181823, 0.3333333333333333, 0.3333333333333333, 0.2605882352941177, 0.25, 0.35428571428571426, 0.14285714285714285, 0.2690909090909091, 0.2813186813186813, 0.396, 0, 0.23473684210526316, 0, 0.1111111111111111, 0.27070707070707073, 0.1742352941176471, 0.3046153846153846, 0.24, 0.21538461538461545, 0.26999999999999996, 0.17914893617021277, 0.16666666666666666, 0.24714285714285714, 0.3008695652173913, 0.1111111111111111, 0.27206896551724136, 0.36543209876543215, 0.29655555555555557, 0, 0.2440909090909091, 0, 0.263, 0.18266666666666667, 0, 0.1494230769230769, 0, 0.22055555555555553, 0, 0.24416666666666664, 0.2507042253521127, 0.26266666666666666, 0.3094736842105263, 0.22615384615384615, 0.196, 0.19519999999999998, 0.2352, 0, 0.26105263157894737, 0.2465, 0.26571428571428574, 0.29750000000000004, 0.368125, 0.208625, 0.245, 0.2805714285714286, 0.4489285714285714, 0.34875000000000006, 0.378695652173913, 0.16666666666666666, 0.24578125000000006, 0.17217391304347826, 0.20675324675324677, 0.19409090909090906, 0.198, 0.25515151515151513, 0.21805555555555556, 0, 0.32225000000000004, 0.14285714285714285, 0.26603603603603604, 0.16999999999999998, 0.07692307692307693, 0.20112244897959183, 0.1622222222222222, 0.26549019607843133, 0.3333333333333333, 0.42857142857142855, 0.3333333333333333, 0.25, 0.2222222222222222]",0.2255697658438212
2559977,"[0, 0.17176470588235293, 0.06642857142857143, 0.0775, 0, 0.17454545454545453, 0.235, 0.31636363636363635, 0.24320754716981133, 0.27555555555555555, 0.2742857142857143, 0.3288888888888889, 0.32055555555555554, 0.21777777777777776, 0.15130434782608695, 0, 0.2, 0.5152173913043478, 0.25, 0.18142857142857144, 0, 0.225, 0.225, 0.225, 0.24, 0.28605263157894734, 0.1965432098765432, 0.08333333333333333, 0.278974358974359, 0.125, 0, 0.35214285714285715, 0.2526595744680851, 0.2397297297297297, 0.21379310344827587, 0, 0.14285714285714285, 0.23689655172413795, 0, 0.22125000000000003, 0.16564356435643565, 0.1431707317073171, 0.24840000000000004, 0.2952873563218391, 0.31864864864864867, 0.28395833333333337, 0.18181818181818182, 0, 0.2484090909090909, 0.2768, 0.15354838709677418, 0.2564814814814815, 0.21909090909090911, 0.1184, 0, 0, 0, 0, 0.09090909090909091, 0.2465909090909091, 0.15, 0.16666666666666666, 0.3432051282051282, 0.2882022471910113, 0, 0, 0, 0.25, 0.3333333333333333, 0.3333333333333333, 0.4, 0.20912280701754388, 0.2613793103448276, 0.16666666666666666, 0.19405405405405407, 0.2435483870967742, 0.26, 0.148, 0.2736111111111111, 0.375, 0, 0.23097222222222222, 0, 0.21448275862068966, 0.2598214285714286, 0.2393103448275862, 0.1968, 0.2375949367088608, 0.236875, 0.1795192307692308, 0.2121739130434783, 0.25548387096774194, 0.30526315789473685, 0.16666666666666666, 0.3333333333333333, 0, 0.21278481012658226, 0.3333333333333333, 0.22625000000000003, 0.18181818181818182, 0.1781818181818182, 0.21799999999999997, 0.08333333333333333, 0.16, 0.125, 0.19047619047619047, 0.3333333333333333, 0.12854838709677419, 0.4444444444444444, 0.3295652173913044, 0.24525000000000002, 0.20222222222222222, 0.20456140350877194, 0, 0.21052631578947367, 0, 0.2455, 0.2109090909090909, 0.13999999999999999, 0, 0, 0, 0.2624050632911393, 0, 0.4584615384615385, 0.4, 0.3, 0.2733333333333333, 0.2917647058823529, 0.24592592592592594, 0.1875, 0.23425, 0.18000000000000002, 0.17173333333333332, 0.3019230769230769, 0.07153846153846154, 0.25027027027027027, 0.17920000000000003, 0, 0.2676923076923077, 0.32, 0.24246575342465757, 0, 0, 0.264, 0.29517241379310344, 0.16666666666666666, 0.3333333333333333, 0, 0, 0.45454545454545453, 0.25, 0, 0.4444444444444444, 0, 0]",0.19042498057295143
2559979,"[0.15368421052631578, 0.14285714285714285, 0.17391304347826086, 0.1879746835443038, 0.32999999999999996, 0.13454545454545455, 0.25136842105263163, 0.10526315789473684, 0.3001851851851852, 0.08, 0.3253043478260869, 0.28341772151898736, 0.15, 0.32108695652173913, 0.277, 0.3333333333333333, 0.2771830985915493, 0.42857142857142855, 0.4, 0.2330508474576271, 0.26439024390243904, 0.15578947368421053, 0.15839999999999999, 0.27875, 0.09090909090909091, 0.27090909090909093, 0.21632653061224494, 0.31499999999999995, 0.08333333333333333, 0.24946666666666667, 0.2405, 0.2276923076923077, 0.25575000000000003, 0.23044117647058826, 0.22433962264150945, 0.272258064516129, 0.25795918367346937, 0.2036082474226804, 0.25, 0, 0.3757142857142857, 0.22333333333333333, 0.264, 0, 0, 0.23529411764705882, 0.1984375, 0.2384, 0.17647058823529413, 0.3255555555555556, 0.3875609756097561, 0.22153846153846152, 0.2222222222222222, 0, 0.25461538461538463, 0.3333333333333333, 0.2778125, 0.05647058823529411, 0.1252173913043478, 0.2857142857142857, 0.21866666666666668, 0.14285714285714285, 0, 0, 0.27999999999999997, 0.23294117647058823, 0.11625, 0.27238095238095233, 0.223, 0.18838709677419355, 0.2361904761904762, 0.3443478260869565, 0.29250000000000004, 0.3283333333333333, 0, 0.1376, 0.2694202898550725, 0.3005128205128205, 0.198, 0.19866666666666666, 0.2868367346938776, 0.1111111111111111, 0.292, 0.23810810810810812, 0.28179104477611944, 0.5, 0.37, 0.196, 0.2, 0.1896153846153846, 0.14285714285714285, 0.2, 0, 0.27586206896551724, 0.23, 0.2, 0.18604166666666666, 0.14833333333333334, 0.2222222222222222, 0.1111111111111111, 0, 0.28555555555555556, 0.2222222222222222, 0.10526315789473684, 0, 0, 0.3333333333333333, 0, 0, 0.29, 0.09090909090909091, 0.14666666666666667, 0.22736842105263158, 0.30521276595744684, 0.2576470588235294, 0.12, 0, 0.30434782608695654, 0.22902439024390245, 0.16298507462686568, 0.28476190476190477, 0.16666666666666666, 0.06666666666666667, 0.2916666666666667, 0, 0.17391304347826086, 0, 0.21777777777777776, 0.1850588235294118, 0.3415384615384615, 0.23258823529411768, 0.2, 0.16666666666666666, 0.17181818181818184, 0.07692307692307693, 0.3288888888888889, 0.2, 0.23787878787878786, 0.25, 0.16666666666666666, 0, 0, 0.3417391304347826, 0.4228571428571429, 0, 0, 0, 0.4, 0, 0.2, 0]",0.19803184977840854
2559981,"[0.07692307692307693, 0.2, 0.24812499999999998, 0.1, 0, 0.15526315789473688, 0.19166666666666668, 0.17133333333333334, 0, 0.23076923076923078, 0.3333333333333333, 0.2857142857142857, 0.125, 0.326, 0, 0.10666666666666666, 0.14285714285714285, 0.16253731343283584, 0.42857142857142855, 0.6666666666666666, 0.14285714285714285, 0, 0.14846153846153848, 0, 0.4008333333333334, 0.24, 0, 0.2727272727272727, 0.25, 0, 0.2848888888888889, 0.25, 0, 0.4228571428571429, 0, 0.2794871794871795, 0.2343298969072165, 0, 0.13785714285714287, 0.1768888888888889, 0, 0.245, 0.24245283018867927, 0.23707317073170728, 0.2, 0.08, 0.1726086956521739, 0, 0, 0.3333333333333333, 0, 0.2738888888888889, 0.26105263157894737, 0.25, 0.23700000000000002, 0.2529032258064516, 0.16666666666666666, 0.22674418604651161, 0, 0.25, 0, 0.19065217391304348, 0.15386363636363634, 0.1111111111111111, 0.28813333333333335, 0.36052631578947364, 0.325, 0, 0.4445454545454545, 0.192, 0.27999999999999997, 0.2727272727272727, 0.14285714285714285, 0, 0]",0.17843674399505305
2561956,"[0.15281250000000002, 0, 0.16769230769230767, 0.308989898989899, 0.21394736842105266, 0.125, 0.3083098591549296, 0.35581395348837214, 0.27146496815286625, 0.18910000000000002, 0.385, 0.16666666666666666, 0.14285714285714285, 0.3203418803418804, 0.19866666666666666, 0, 0.27849056603773586, 0.21419354838709678, 0.22923076923076924, 0.3419178082191781, 0.19671232876712333, 0.21601036269430055, 0.2761224489795919, 0.20752475247524754, 0.2592753623188406, 0.19724999999999998, 0.1841860465116279, 0.5, 0.1711111111111111, 0, 0.14666666666666667, 0.31833333333333336, 0.16, 0.2734375, 0.19107142857142856, 0, 0.3378723404255319, 0.296, 0.28900000000000003, 0.25503703703703706, 0.3333333333333333, 0.24416666666666667, 0.21142857142857144, 0.24256880733944958, 0.3145454545454545, 0.3333333333333333, 0.16416666666666666, 0.09090909090909091, 0.16666666666666666, 0.24125000000000002, 0.14095238095238094, 0.37761904761904763, 0.2209349593495935, 0.6, 0.16666666666666666, 0.35787878787878785, 0.2040769230769231, 0.3333333333333333, 0.19012738853503186, 0.655, 0.21090909090909088, 0.3333333333333333, 0.1916, 0.42857142857142855, 0.2, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.2735, 0.3333333333333333, 0.3333333333333333, 0.28564625850340125, 0.2857142857142857, 0.2512765957446808, 0.3076923076923077, 0.16762711864406782, 0.43252873563218386, 0.24636363636363634, 0.3333333333333333, 0.2208235294117647, 0.2573913043478261, 0.2537106918238994, 0.24948717948717955, 0.30292307692307696, 0.17647058823529413, 0.24129870129870132, 0.15375, 0.21012500000000003, 0.25, 0.2, 0.3333333333333333, 0.32, 0.3, 0.16666666666666666, 0, 0.6, 0.37124999999999997, 0]",0.24965899360876895
2563327,"[0.3333333333333333, 0.09090909090909091, 0.3253333333333333, 0.2857142857142857, 0.10526315789473684, 0.25, 0, 0.21349570200573068, 0.23466666666666666, 0.44222222222222224, 0.3488172043010753, 0.20033898305084746, 0.22915789473684214, 0.17647058823529413, 0.1, 0.24687500000000004, 0, 0.25844522968197875, 0.26397435897435895, 0.2580487804878049, 0.5477777777777777, 0.32780821917808217, 0.3072641509433963, 0.2311034482758621, 0.3333333333333333, 0.3008196721311476, 0.4, 0.21643939393939396, 0.2, 0.42857142857142855, 0, 0.2935820895522388, 0.1377906976744186, 0.27766467065868267, 0.21863636363636366, 0, 0.26636363636363636, 0.21006191950464403, 0.3333333333333333, 0.257741935483871, 0.3333333333333333, 0.25, 0.20338521400778212, 0, 0.2084705882352941, 0.2727272727272727, 0.37142857142857144, 0.2642441860465116, 0.375, 0.26859649122807017, 0, 0.2608695652173913, 0.16666666666666666, 0.3906060606060606, 0.3305555555555556, 0.24102040816326528, 0.375, 0.2323943661971831, 0.1692452830188679, 0.20388059701492536, 0.19582352941176473, 0.1875, 0.096, 0.23758620689655174, 0.3233333333333333, 0.2222222222222222, 0.18509433962264152, 0.1, 0.15578947368421053, 0.06896551724137931, 0.09090909090909091]",0.23143670105173472
2563401,"[0, 0.2717241379310345, 0.1757142857142857, 0, 0, 0, 0.2742857142857143, 0.31666666666666665, 0.25, 0.16666666666666666, 0.17863636363636365, 0.2, 0.37384615384615383, 0.09090909090909091, 0.19047619047619047, 0, 0.3333333333333333, 0.3333333333333333, 0.14846153846153848, 0, 0, 0.34615384615384615, 0.22705882352941179, 0.42857142857142855, 0.25, 0.3333333333333333, 0.5, 0.33083333333333337, 0.22384615384615386, 0.27285714285714285, 0.3333333333333333, 0.31999999999999995, 0.4509090909090909, 0.24684210526315792, 0.2492490118577075, 0.25787878787878793, 0.29883720930232555, 0.495, 0.41500000000000004, 0.22060810810810816, 0.253109243697479, 0.25, 0, 0.2629545454545454, 0.2274766355140187, 0.28035714285714286, 0.24500000000000002, 0.24016806722689077, 0.23363636363636367, 0.25439393939393945, 0.23066666666666666, 0.32592592592592595, 0.428125, 0.2541860465116279, 0.26322314049586776, 0.1111111111111111, 0.3333333333333333, 0.26666666666666666, 0.32588832487309655, 0.3164150943396226, 0.16666666666666666, 0.3358955223880596, 0.32699999999999996, 0.38222222222222224, 0.4, 0.2222222222222222, 0.2, 0.21640625000000005, 0.3056043956043956, 0.42857142857142855, 0.2748148148148149, 0.2857142857142857, 0.17461538461538462, 0.3189285714285714, 0.185, 0.17391304347826086]",0.2500602268285281
2563413,"[0.2673170731707317, 0.29120879120879123, 0.145, 0.2, 0.296, 0.15809523809523812, 0.26772727272727276, 0.1, 0.46142857142857147, 0, 0.2562962962962963, 0.1111111111111111, 0.296, 0.3471830985915494, 0.2395789473684211, 0.2249056603773585, 0.3274358974358974, 0, 0.32666666666666666, 0.125, 0.255483870967742, 0, 0.13333333333333333, 0.2642857142857143, 0.28205128205128205, 0.2092857142857143, 0.26164835164835165, 0.21719512195121954, 0.2978571428571429, 0.4, 0.21999999999999997, 0.16666666666666666, 0.2652577319587629, 0.29120000000000007, 0.30832116788321173, 0.12774193548387097, 0.16999999999999998, 0.3333333333333333, 0, 0.4, 0.17529411764705882, 0.1453846153846154, 0.2612244897959184, 0.2850909090909091, 0.3073636363636364, 0.2592857142857143, 0.16, 0.2610112359550562, 0.3333333333333333, 0.21000000000000002, 0.06857142857142857, 0.19733333333333333, 0.3252941176470589, 0.28298013245033116, 0.47250000000000003, 0.22545454545454546, 0.31949152542372883, 0.2621428571428572, 0.21142857142857144, 0.23625000000000004, 0, 0, 0, 0.23532786885245902, 0.2727272727272727, 0.1111111111111111, 0.24857142857142858, 0.26465346534653467, 0.25538461538461543, 0.2807547169811321, 0.26066666666666666, 0.25]",0.2253228847240774
2563439,"[0.3333333333333333, 0.23879518072289158, 0.1891891891891892, 0.26666666666666666, 0.25548387096774194, 0.38666666666666666, 0.22794871794871796, 0.3333333333333333, 0.35727272727272724, 0.2445, 0.24324324324324326, 0.17797752808988765, 0.1, 0.22436781609195403, 0.29300000000000004, 0, 0, 0.2644642857142857, 0.25, 0.442, 0.5555555555555556, 0.2222222222222222, 0.3973333333333333, 0.20666666666666667, 0.18893617021276593, 0.36625, 0.19733333333333333, 0.10804347826086956, 0, 0, 0, 0, 0.5, 0.21428571428571427, 0.2777777777777778, 0.17307692307692307, 0.15, 0.21052631578947367, 0.245, 0.3464705882352941, 0.168, 0.3394117647058823, 0.17181818181818184, 0.13333333333333333, 0.347, 0.21565217391304348, 0.2001626016260163, 0.12062500000000001, 0.12608695652173912, 0.11314285714285714, 0.3333333333333333, 0.38696969696969696, 0.25, 0.35000000000000003, 0.4228571428571429, 0.2951250000000001, 0.24478260869565222, 0.24, 0, 0.4445, 0.24266666666666667, 0.12595744680851065, 0.17294117647058824, 0, 0.3008928571428572, 0.27285714285714285, 0.3515686274509804, 0.21127659574468086, 0.2717241379310345, 0.14205882352941177, 0.11588235294117646, 0.07692307692307693, 0, 0.25, 0.35428571428571426, 0.3333333333333333, 0.3391803278688525, 0.3333333333333333, 0.19444444444444445, 0.22666666666666666, 0.16290909090909092, 0.24416666666666664, 0.28285714285714286, 0.2361904761904762, 0.22358490566037736, 0, 0.2, 0.25]",0.22734343517715538
2563465,"[0, 0.17647058823529413, 0.392, 0.3333333333333333, 0.2644086021505377, 0.3528571428571428, 0.24126126126126127, 0.3220567375886525, 0.392, 0.27927083333333336, 0, 0.3320430107526882, 0.13999999999999999, 0.3333333333333333, 0.3864406779661017, 0.3886842105263158, 0.32326530612244897, 0.3101522842639594, 0.3333333333333333, 0.29904761904761906, 0.32459016393442625, 0.2967164179104477, 0.29191176470588237, 0.22, 0.24064516129032257, 0.21428571428571427, 0.25, 0.2562, 0.27999999999999997, 0.21534653465346534, 0, 0.30434782608695654, 0, 0, 0, 0.25, 0.23925925925925928, 0.25925925925925924, 0.392, 0.33744680851063835, 0.25622641509433963, 0.3107017543859649, 0, 0.39649999999999996, 0.14650000000000002, 0, 0.35363636363636364, 0, 0.23565217391304347, 0.2571568627450981, 0, 0.35863636363636364, 0, 0.26457627118644067, 0.3288888888888889, 0.2, 0, 0.23, 0.25, 0.37448275862068964, 0, 0.23314606741573032, 0.33, 0.2245714285714286, 0.253974358974359, 0.2886666666666667, 0.49611111111111117, 0.3205479452054795, 0.5766666666666667, 0.21777777777777776, 0, 0.2927272727272728, 0, 0.2925, 0.2646341463414634, 0, 0.348, 0.2]",0.23428523689188296
2559983,"[0.10805555555555556, 0.21666666666666665, 0.20694736842105263, 0.3333333333333333, 0.2150510204081633, 0.17043046357615896, 0.2972357723577236, 0.1111111111111111, 0.24140394088669948, 0.21909090909090911, 0.3333333333333333, 0.2657718120805369, 0.22994186046511633, 0, 0.24375, 0.22727272727272727, 0, 0.12869565217391304, 0.2088888888888889, 0.2922222222222222, 0.18603773584905658, 0.3025, 0.27214285714285713, 0.2088, 0.3333333333333333, 0, 0.1968, 0.19451443569553803, 0.25, 0.3333333333333333, 0.48625, 0.25857142857142856, 0.1987692307692308, 0.24741935483870967, 0.3181818181818182, 0.24596153846153848, 0.23180616740088109, 0.25920000000000004, 0.2329411764705883, 0.23597765363128498, 0.36, 0.23212765957446813, 0.25626582278481014, 0.17857142857142858, 0.31679245283018864, 0.296, 0.20580645161290326, 0.08371428571428571, 0.13793103448275862, 0.13333333333333333, 0.5860000000000001, 0.1111111111111111, 0.20863247863247864, 0.07692307692307693, 0.14285714285714285, 0.21565217391304348, 0.23972939729397302, 0.24401639344262296, 0.29848484848484846, 0.075, 0.2925531914893617, 0.11395348837209303, 0.125, 0.25766798418972336, 0.2855294117647059, 0, 0.2721904761904762, 0.35878787878787877, 0.22044444444444444, 0, 0.2598648648648649, 0.20845070422535208, 0.3255555555555556, 0.23905660377358492, 0.3418181818181818, 0.13142857142857142, 0.21086956521739128, 0.365, 0]",0.22087167993934637
2561952,"[0.2222222222222222, 0.16738461538461538, 0.07692307692307693, 0, 0.2, 0, 0.38095238095238093, 0.13999999999999999, 0, 0.192, 0, 0.17999999999999997, 0.18666666666666668, 0.24714285714285714, 0.3237037037037037, 0.16333333333333333, 0.2299270072992701, 0.2995652173913044, 0.3, 0.2, 0.16666666666666666, 0.27910891089108913, 0.30973684210526314, 0.346625, 0.2648780487804879, 0.2969, 0.2026984126984127, 0.228135593220339, 0.325959595959596, 0.2831267605633802, 0.26166666666666666, 0.3108612440191387, 0.27388888888888885, 0.24571428571428572, 0.2, 0.1111111111111111, 0.3062844036697248, 0.30230263157894743, 0.29135964912280704, 0.4575, 0.3725, 0.435, 0.4384, 0, 0.2063157894736842, 0.3333333333333333, 0, 0.20982456140350877, 0, 0.3048717948717949, 0, 0.24208955223880596, 0.4, 0.1806060606060606, 0.23076923076923078, 0.29173333333333334, 0.32950980392156864, 0.3333333333333333, 0.27028571428571435, 0.31040404040404046, 0.49666666666666665, 0.29808383233532926, 0.25, 0.2762608695652174, 0.27379629629629637, 0.5, 0.3333333333333333, 0.26804597701149424, 0.1111111111111111, 0.32666666666666666, 0.13066666666666665, 0.19799999999999998, 0.2576315789473684, 0.45454545454545453, 0.13333333333333333, 0.16666666666666666, 0.37336734693877555, 0.4040909090909091, 0.3372727272727272, 0.4, 0.338074712643678, 0.245, 0.24315068493150688, 0.27749999999999997, 0.14057142857142857, 0.196, 0.2720183486238532, 0.22133333333333335, 0.3595762711864407, 0.1, 0.2727272727272727, 0.16666666666666666, 0.25, 0.45588235294117646, 0.3513084112149533, 0.3255555555555556, 0.16, 0.495, 0.24434108527131784, 0.2733846153846154, 0, 0.20454545454545456]",0.24946566637937173
2563329,"[0.22554054054054057, 0.24054054054054055, 0.21445747800586512, 0.4, 0.1977659574468085, 0.22652173913043483, 0.2111111111111111, 0.13454545454545455, 0.38222222222222224, 0.2857142857142857, 0.25, 0.24353982300884955, 0.375, 0.31, 0.12774193548387097, 0.278974358974359, 0.2817277486910995, 0.2622569444444444, 0.32223367697594496, 0.3229807692307692, 0.2410810810810811, 0.32666666666666666, 0.26080188679245286, 0.15384615384615385, 0.66, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.262, 0, 0, 0.2217741935483871, 0.2550224215246637, 0.23866666666666672, 0.3018181818181818, 0.28624999999999995, 0.31459459459459455, 0.14285714285714285, 0, 0.2882352941176471, 0.5, 0.3905172413793103, 0.185, 0.2836585365853659, 0.35714285714285715, 0.32533333333333336, 0.35428571428571426, 0.2297674418604651, 0.2657377049180328, 0, 0, 0.35232142857142856, 0.1111111111111111, 0.25, 0.25557142857142856, 0, 0.125, 0.3410344827586207, 0.3333333333333333, 0.2690909090909091, 0, 0.22453333333333333, 0.3217341040462428, 0.2983414634146342, 0.18500000000000003, 0.2727272727272727, 0.2, 0.375, 0.256, 0.30825688073394497, 0.19444444444444445, 0.2, 0.1987179487179487, 0.2, 0.3582727272727273, 0.04363636363636363, 0.2465, 0.25232000000000004, 0.3333333333333333, 0.32666666666666666, 0.45454545454545453, 0.1111111111111111, 0.24666666666666667, 0.28530769230769226, 0.24514150943396232, 0, 0.26380281690140844, 0.49, 0.2452459016393443, 0.294957264957265, 0.32888888888888884, 0.17230769230769233, 0.3333333333333333, 0.08333333333333333, 0, 0.29024038461538465, 0, 0.3219047619047619, 0.3333333333333333, 0.2727272727272727, 0.2, 0.048, 0.13999999999999999, 0.5, 0.3572727272727273, 0.31]",0.24600732881043835
2563351,"[0.392, 0.33041666666666664, 0.28941176470588237, 0, 0.22, 0.06448275862068965, 0.24040816326530615, 0.3266666666666666, 0.5353846153846153, 0, 0.16666666666666666, 0.24666666666666667, 0.3333333333333333, 0.125, 0, 0.26, 0.26666666666666666, 0.42105263157894735, 0.364147465437788, 0.185, 0.34750000000000003, 0.35622641509433967, 0, 0.25, 0.39110169491525426, 0, 0.4228571428571429, 0.2828671328671329, 0.23432432432432432, 0.19799999999999998, 0, 0.33656716417910454, 0.23722222222222222, 0, 0, 0.24, 0, 0.125, 0.20857142857142857, 0.25, 0.3237671232876713, 0.3114193548387097, 0.28, 0.3486075949367089, 0.29204545454545455, 0, 0.2, 0, 0, 0.3698989898989899, 0.2993939393939394, 0.48125, 0, 0.3333333333333333, 0.42071428571428576, 0, 0.3168932038834952, 0.3416393442622951, 0.2114285714285714, 0.22295454545454543, 0.043478260869565216, 0, 0.3333333333333333, 0.26666666666666666, 0.2331578947368421, 0.2800970873786408, 0.2413793103448276, 0.2, 0.38153846153846155, 0.2428571428571429, 0.2897560975609756, 0.3249344978165939, 0.2857142857142857, 0.33767123287671236, 0, 0.2971627906976745, 0.5, 0.22580645161290322, 0.33222222222222225, 0.3084444444444444, 0.2, 0.3128187919463088, 0.36363636363636365, 0, 0.27836734693877546, 0, 0.2276923076923077, 0.34307692307692306, 0, 0.3519047619047619, 0.40227272727272734, 0.298, 0.33482142857142866, 0.35452229299363053, 0.2957272727272727, 0.3725, 0.3925225225225225, 0.4311111111111111, 0.28160714285714283, 0.132, 0.25, 0, 0.3870833333333334, 0.32944444444444443, 0.21428571428571427, 0, 0.375, 0.32416666666666666, 0.16666666666666666, 0.5, 0, 0.37689655172413794, 0.3746478873239437, 0, 0.28836206896551725, 0.33285714285714285, 0.25, 0.24, 0.18375, 0.26318181818181824, 0, 0.35714285714285715, 0, 0.25, 0.22698630136986303, 0.33956521739130435, 0.30374999999999996, 0.16666666666666666, 0.392, 0.3627522935779817, 0.304, 0.2727272727272727, 0, 0.25, 0.28916666666666674, 0.25, 0.28285714285714286, 0.10333333333333333, 0.36385093167701865, 0.2718390804597701, 0.3333333333333333, 0.33851851851851855, 0, 0.24625, 0.29185185185185186, 0.32797619047619053, 0.3662857142857143, 0, 0.2676923076923077, 0.18181818181818182, 0.2737209302325581, 0.192, 0.386, 0.058823529411764705, 0.2, 0, 0.1875, 0.16666666666666666, 0]",0.23496292948552058
2563365,"[0.0625, 0.23896551724137935, 0.2176271186440678, 0.2814285714285714, 0.28505747126436787, 0.26230088495575216, 0.34377777777777774, 0.08333333333333333, 0.20363636363636364, 0.2670892018779343, 0.2425174825174825, 0.29352112676056336, 0, 0.24064102564102569, 0.2777777777777778, 0.23190476190476192, 0.3394117647058824, 0.2570873786407767, 0.25, 0.3333333333333333, 0.49, 0.22894736842105262, 0.2138888888888889, 0.25255102040816324, 0.2615789473684211, 0.33627118644067794, 0.13333333333333333, 0.2573913043478261, 0.2535897435897436, 0.2990909090909091, 0.2240909090909091, 0.22736842105263158, 0.2413793103448276, 0.3065492957746479, 0.264, 0.3446728971962617, 0.28105555555555556, 0.3011711711711711, 0.32564102564102565, 0.08333333333333333, 0.2795774647887324, 0.22553278688524594, 0.1932214765100671, 0, 0.29058823529411765, 0.3452173913043478, 0.33714285714285713, 0.24869047619047618, 0.20982456140350877, 0.4]",0.25135221524019763
